O_Purpose,D_Purpose,Distance,Travel_Time,Age_Group,Gender,License,HH_Size,Num_Student,Num_Driver,Num_Worker,Num_Vehicle,HH_Income,HH_Trips,TRAVEL_MODE
9,1,2.915,10,11,1,1,2,0,2,0,2,5,5,3
9,4,2.813,20,10,1,1,2,0,2,0,1,2,12,4
4,4,0.344,15,10,1,1,2,0,2,0,1,2,12,4
4,1,3.059,25,10,1,1,2,0,2,0,1,2,12,4
1,4,0.391,15,10,1,1,2,0,2,0,1,2,12,4
4,1,0.391,20,10,1,1,2,0,2,0,1,2,12,4
9,4,2.813,20,12,2,1,2,0,2,0,1,2,12,3
4,4,0.344,15,12,2,1,2,0,2,0,1,2,12,3
4,1,3.059,25,12,2,1,2,0,2,0,1,2,12,3
1,9,0.391,15,12,2,1,2,0,2,0,1,2,12,3
9,1,0.391,20,12,2,1,2,0,2,0,1,2,12,3
2,4,7.098106112,10,9,1,1,5,2,3,3,3,8,19,3
4,2,7.098106112,10,9,1,1,5,2,3,3,3,8,19,3
2,4,4.979140415,30,9,1,1,5,2,3,3,3,8,19,3
1,2,7.895235174,15,8,2,1,5,2,3,3,3,8,19,3
2,1,7.895235174,20,8,2,1,5,2,3,3,3,8,19,3
1,2,9.797182371,30,8,1,1,1,0,1,1,1,5,3,3
2,4,9.304209555,25,8,1,1,1,0,1,1,1,5,3,3
4,1,0.710314357,10,8,1,1,1,0,1,1,1,5,3,3
1,2,2.770167817,15,10,1,1,2,0,2,1,1,4,4,3
2,1,2.770167817,25,10,1,1,2,0,2,1,1,4,4,3
1,4,0.955666525,10,10,1,1,2,0,2,1,1,4,4,3
4,1,0.955666525,10,10,1,1,2,0,2,1,1,4,4,3
9,1,9.342244284,30,9,1,1,1,0,1,1,1,7,3,3
1,2,3.019979947,30,8,2,1,3,0,2,1,1,3,7,3
1,4,1.169798178,15,7,1,1,3,0,2,1,1,3,7,2
4,1,1.169798178,15,7,1,1,3,0,2,1,1,3,7,2
1,4,1.169798178,45,1,1,2,3,0,2,1,1,3,7,2
4,1,1.169798178,15,1,1,2,3,0,2,1,1,3,7,2
1,9,7.699685204,25,11,2,1,3,0,3,0,1,4,4,3
9,1,7.699685204,35,11,2,1,3,0,3,0,1,4,4,3
1,9,7.071556721,30,11,1,1,3,0,3,0,1,4,4,3
9,1,7.071556721,30,11,1,1,3,0,3,0,1,4,4,3
1,2,7.050693661,15,7,1,1,2,0,2,2,1,7,6,2
2,1,7.050693661,45,7,1,1,2,0,2,2,1,7,6,2
1,2,9.485981444,30,9,2,1,4,2,2,2,2,8,13,3
2,1,9.485981444,50,9,2,1,4,2,2,2,2,8,13,3
1,9,1.353930028,10,9,2,1,4,2,2,2,2,8,13,3
9,1,1.353930028,10,9,2,1,4,2,2,2,2,8,13,3
1,9,1.353930028,10,2,2,2,4,2,2,2,2,8,13,4
9,1,1.353930028,10,2,2,2,4,2,2,2,2,8,13,4
1,2,5.678963866,35,8,1,1,1,0,1,1,0,7,3,1
2,9,2.376984657,30,8,1,1,1,0,1,1,0,7,3,1
9,1,7.558911159,45,8,1,1,1,0,1,1,0,7,3,1
1,8,0.887708704,15,6,1,1,1,1,1,0,0,6,2,2
8,1,0.887708704,25,6,1,1,1,1,1,0,0,6,2,2
2,4,4.467713158,15,10,1,1,2,0,2,2,2,7,11,4
4,1,9.613701361,25,10,1,1,2,0,2,2,2,7,11,4
4,1,6.029478677,25,10,1,1,2,0,2,2,2,7,11,3
2,4,2.530502564,15,9,2,1,2,0,2,2,2,7,11,3
4,2,2.530502564,15,9,2,1,2,0,2,2,2,7,11,3
2,4,4.467713158,15,9,2,1,2,0,2,2,2,7,11,3
4,1,9.613701361,25,9,2,1,2,0,2,2,2,7,11,3
1,2,9.823864172,20,11,2,1,2,0,2,1,3,4,2,3
2,1,9.823864172,35,11,2,1,2,0,2,1,3,4,2,3
4,1,1.02320485,10,10,1,1,1,0,1,0,1,1,3,3
1,2,5.980145896,20,7,2,1,2,0,2,2,2,8,4,3
2,1,5.980145896,15,7,2,1,2,0,2,2,2,8,4,3
1,9,8.058407285,35,8,2,1,3,1,2,2,1,6,15,2
9,2,6.303618244,35,8,2,1,3,1,2,2,1,6,15,2
9,2,5.672748922,25,8,2,1,3,1,2,2,1,6,15,2
4,1,9.183238003,35,7,1,1,3,1,2,2,1,6,15,3
1,9,8.673986505,25,7,1,1,3,1,2,2,1,6,15,3
4,1,9.183238003,90,7,1,1,3,1,2,2,1,6,15,3
4,1,9.183238003,90,1,1,2,3,1,2,2,1,6,15,4
1,2,2.134857534,20,7,2,1,2,0,2,2,1,7,6,3
2,1,2.134857534,25,7,2,1,2,0,2,2,1,7,6,3
2,1,2.134857534,25,7,1,1,2,0,2,2,1,7,6,4
1,9,0.490684159,10,7,1,1,2,0,2,2,1,7,6,1
9,1,0.490684159,10,7,1,1,2,0,2,2,1,7,6,1
1,2,9.37975849,15,10,2,1,2,0,2,2,4,8,6,3
2,1,9.37975849,15,10,2,1,2,0,2,2,4,8,6,3
1,4,2.1117699,20,10,2,1,2,0,2,2,4,8,6,3
4,1,2.1117699,25,10,2,1,2,0,2,2,4,8,6,3
4,4,8.38192336,20,9,1,1,4,2,2,2,2,8,10,3
4,1,5.416639529,20,9,1,1,4,2,2,2,2,8,10,3
1,8,2.598697196,15,3,1,2,4,2,2,2,2,8,10,4
8,1,2.598697196,10,3,1,2,4,2,2,2,2,8,10,4
1,8,2.598697196,15,3,1,2,4,2,2,2,2,8,10,4
8,1,2.598697196,10,3,1,2,4,2,2,2,2,8,10,4
1,2,10.86748876,20,7,1,1,2,1,2,2,1,6,4,3
2,1,10.86748876,30,7,1,1,2,1,2,2,1,6,4,3
1,2,8.268512196,55,9,1,1,1,0,1,1,1,5,3,3
1,4,6.953350901,20,10,2,1,1,0,1,0,1,6,10,3
9,4,0.518455309,10,10,2,1,1,0,1,0,1,6,10,3
4,4,1.245191739,10,10,2,1,1,0,1,0,1,6,10,3
4,1,7.791027727,45,10,2,1,1,0,1,0,1,6,10,3
1,4,4.96968059,25,10,2,1,1,0,1,0,1,6,10,3
4,1,4.96968059,30,10,2,1,1,0,1,0,1,6,10,3
1,4,4.892411228,20,10,2,1,1,0,1,0,1,6,10,3
4,9,4.511767744,15,10,2,1,1,0,1,0,1,6,10,3
9,1,7.184266198,20,10,2,1,1,0,1,0,1,6,10,3
1,9,10.15638698,20,11,1,1,1,0,1,0,1,6,10,3
4,1,10.00564796,20,11,1,1,1,0,1,0,1,6,10,3
1,9,4.145688978,10,11,1,1,1,0,1,0,1,6,10,3
9,9,2.300789529,15,11,1,1,1,0,1,0,1,6,10,3
1,9,9.466351396,25,11,1,1,1,0,1,0,1,6,10,3
9,1,9.466351396,25,11,1,1,1,0,1,0,1,6,10,3
2,4,3.346112793,15,7,2,1,2,0,2,2,0,7,9,4
4,2,3.346112793,15,7,2,1,2,0,2,2,0,7,9,4
9,2,0.781431658,10,7,2,1,2,0,2,2,0,7,9,4
2,1,1.97848198,15,7,2,1,2,0,2,2,0,7,9,2
1,2,4.106013036,30,8,2,1,5,2,2,1,2,4,20,1
2,1,4.106013036,30,8,2,1,5,2,2,1,2,4,20,1
4,9,0.328848274,35,8,1,1,5,2,2,1,2,4,20,3
1,8,0.806233932,10,8,1,1,5,2,2,1,2,4,20,3
8,1,0.806233932,20,8,1,1,5,2,2,1,2,4,20,3
8,1,0.806233932,15,2,1,2,5,2,2,1,2,4,20,4
8,1,0.806233932,15,1,2,2,5,2,2,1,2,4,20,4
4,9,0.328848274,35,1,1,2,5,2,2,1,2,4,20,4
9,9,4.177993043,20,12,2,1,2,1,2,0,1,8,5,3
9,1,3.548377293,15,12,2,1,2,1,2,0,1,8,5,3
1,8,3.151415122,20,11,1,1,2,1,2,0,1,8,5,3
8,1,3.151415122,15,11,1,1,2,1,2,0,1,8,5,3
1,2,6.888234511,15,8,2,1,1,0,1,1,2,7,8,3
2,1,6.888234511,15,8,2,1,1,0,1,1,2,7,8,3
1,2,6.888234511,15,8,2,1,1,0,1,1,2,7,8,3
2,9,6.099212053,15,8,2,1,1,0,1,1,2,7,8,3
2,4,0.490941238,15,10,2,1,1,0,1,1,1,7,4,1
4,2,0.490941238,10,10,2,1,1,0,1,1,1,7,4,1
1,2,7.136739735,70,9,1,1,2,0,2,2,1,8,13,2
1,4,0.413086928,10,9,1,1,2,0,2,2,1,8,13,1
4,1,0.413086928,10,9,1,1,2,0,2,2,1,8,13,1
2,9,3.643302818,15,9,2,1,2,0,2,2,1,8,13,3
9,2,3.643302818,15,9,2,1,2,0,2,2,1,8,13,3
1,4,0.413086928,10,9,2,1,2,0,2,2,1,8,13,1
4,1,0.413086928,10,9,2,1,2,0,2,2,1,8,13,1
2,9,11.84396118,30,10,1,1,2,0,2,2,2,8,6,3
9,1,2.136275113,20,10,1,1,2,0,2,2,2,8,6,3
9,2,5.647649187,30,10,1,1,2,0,2,2,2,8,6,3
1,9,1.107096476,20,10,1,2,1,0,0,0,0,5,7,1
9,1,1.107096476,25,10,1,2,1,0,0,0,0,5,7,1
1,4,1.168821219,25,10,1,2,1,0,0,0,0,5,7,1
4,1,1.168821219,15,10,1,2,1,0,0,0,0,5,7,2
1,4,2.951420621,40,10,1,2,1,0,0,0,0,5,7,2
4,4,1.369772528,20,10,1,2,1,0,0,0,0,5,7,2
4,1,2.316355352,15,10,1,2,1,0,0,0,0,5,7,2
1,4,2.368774269,10,11,1,1,1,0,1,1,1,7,3,3
4,4,2.643738601,10,11,1,1,1,0,1,1,1,7,3,3
4,1,1.982983098,10,11,1,1,1,0,1,1,1,7,3,3
1,2,2.690138636,10,8,1,1,2,0,2,2,2,6,9,3
2,4,4.362813726,15,8,1,1,2,0,2,2,2,6,9,3
4,1,1.961290552,10,8,1,1,2,0,2,2,2,6,9,3
1,4,1.94308342,10,8,1,1,2,0,2,2,2,6,9,3
4,1,1.94308342,10,8,1,1,2,0,2,2,2,6,9,3
1,9,6.498459103,10,8,2,1,2,0,2,2,2,6,9,3
1,2,2.515311171,40,7,1,1,2,0,2,2,1,7,5,2
2,1,2.515311171,30,7,1,1,2,0,2,2,1,7,5,2
1,2,10.66451801,40,7,1,1,2,0,2,2,1,7,5,3
9,1,6.474678021,30,7,1,1,2,0,2,2,1,7,5,3
4,1,11.97305995,20,8,1,1,4,3,1,0,1,5,19,3
8,4,10.76042853,20,2,2,2,4,3,1,0,1,5,19,4
4,1,11.97305995,20,2,2,2,4,3,1,0,1,5,19,4
8,4,10.76042853,20,2,2,2,4,3,1,0,1,5,19,4
4,1,11.97305995,20,2,2,2,4,3,1,0,1,5,19,4
8,4,10.76042853,20,2,1,2,4,3,1,0,1,5,19,4
4,1,11.97305995,20,2,1,2,4,3,1,0,1,5,19,4
9,4,2.692291219,85,9,1,1,3,2,1,1,2,5,12,3
4,9,2.692291219,15,9,1,1,3,2,1,1,2,5,12,3
9,1,8.793812378,15,9,1,1,3,2,1,1,2,5,12,3
1,9,8.793812378,15,9,1,1,3,2,1,1,2,5,12,3
9,1,8.793812378,15,9,1,1,3,2,1,1,2,5,12,3
4,9,8.7595427,35,7,1,2,3,2,0,0,0,1,10,2
1,8,9.005935762,75,1,1,2,3,2,0,0,0,1,10,2
8,1,9.005935762,75,1,1,2,3,2,0,0,0,1,10,2
1,8,9.005935762,75,2,2,2,3,2,0,0,0,1,10,2
8,1,9.005935762,85,2,2,2,3,2,0,0,0,1,10,2
1,2,1.710064162,15,7,2,1,1,0,1,1,1,7,6,3
2,4,4.425315775,30,7,2,1,1,0,1,1,1,7,6,3
1,2,10.32495502,30,7,2,1,2,0,2,2,1,8,5,2
2,1,10.32495502,35,7,2,1,2,0,2,2,1,8,5,2
1,2,5.018380517,30,7,1,1,2,0,2,2,1,8,5,2
4,1,4.979881895,30,7,1,1,2,0,2,2,1,8,5,2
1,4,1.501475264,10,7,2,1,2,0,2,1,2,7,6,3
4,1,1.501475264,10,7,2,1,2,0,2,1,2,7,6,3
1,9,7.117634525,30,10,1,1,2,0,2,1,2,7,6,3
9,1,7.117634525,25,10,1,1,2,0,2,1,2,7,6,3
1,2,10.20101338,35,8,2,1,2,0,2,1,3,5,13,3
2,1,10.20101338,45,8,2,1,2,0,2,1,3,5,13,3
1,9,1.806598988,10,8,1,1,2,0,2,1,3,5,13,3
9,9,9.414172506,20,8,1,1,2,0,2,1,3,5,13,3
9,4,4.573642643,10,8,1,1,2,0,2,1,3,5,13,3
4,4,0.630929817,10,8,1,1,2,0,2,1,3,5,13,3
4,1,9.028592976,25,8,1,1,2,0,2,1,3,5,13,3
4,2,4.320539105,15,7,1,1,4,3,2,2,2,6,15,3
2,9,1.090242881,10,7,1,1,4,3,2,2,2,6,15,3
9,2,1.090242881,15,7,1,1,4,3,2,2,2,6,15,3
4,1,3.288859541,20,7,1,1,4,3,2,2,2,6,15,3
1,4,11.06408276,35,11,2,1,2,0,2,0,2,7,5,3
4,1,11.12399403,25,11,2,1,2,0,2,0,2,7,5,3
1,2,2.004,10,7,1,1,1,0,1,1,1,4,2,3
2,1,2.004,10,7,1,1,1,0,1,1,1,4,2,3
1,2,2.295446,30,7,1,1,1,1,1,1,0,2,3,2
8,1,2.216453907,25,7,1,1,1,1,1,1,0,2,3,2
1,4,1.824186592,10,10,1,1,4,0,4,4,3,8,20,3
9,1,1.938015733,10,10,1,1,4,0,4,4,3,8,20,3
2,4,0.320437974,10,10,2,1,4,0,4,4,3,8,20,3
4,2,0.320437974,15,10,2,1,4,0,4,4,3,8,20,3
1,4,1.703052532,10,10,2,1,4,0,4,4,3,8,20,3
4,1,1.703052532,10,10,2,1,4,0,4,4,3,8,20,3
2,4,4.589951827,15,8,2,1,4,2,2,1,2,7,19,3
1,2,6.703609464,35,8,1,1,1,1,1,1,1,6,2,3
2,1,6.703609464,35,8,1,1,1,1,1,1,1,6,2,3
1,4,1.24,15,1,2,2,3,1,1,2,1,5,8,4
4,4,0.307,10,1,2,2,3,1,1,2,1,5,8,4
1,4,1.24,15,7,2,1,3,1,1,2,1,5,8,3
4,4,0.307,10,7,2,1,3,1,1,2,1,5,8,3
1,4,5.572159803,30,11,1,2,1,0,0,0,0,1,6,4
4,4,2.13757353,15,11,1,2,1,0,0,0,0,1,6,4
4,4,2.91298693,30,11,1,2,1,0,0,0,0,1,6,4
4,1,2.242900943,45,11,1,2,1,0,0,0,0,1,6,4
1,9,0.857139201,15,11,1,2,1,0,0,0,0,1,6,4
9,1,0.857139201,15,11,1,2,1,0,0,0,0,1,6,4
9,9,2.442884997,25,11,1,1,1,0,1,0,1,7,4,3
9,4,6.118571237,35,11,1,1,1,0,1,0,1,7,4,3
1,4,1.727870326,10,12,2,1,2,0,2,0,1,7,8,4
4,1,1.727870326,10,12,2,1,2,0,2,0,1,7,8,4
1,4,0.576212286,10,12,2,1,2,0,2,0,1,7,8,4
4,1,0.576212286,10,12,2,1,2,0,2,0,1,7,8,4
1,4,1.727870326,10,11,1,1,2,0,2,0,1,7,8,3
4,1,1.727870326,10,11,1,1,2,0,2,0,1,7,8,3
1,4,0.576212286,10,11,1,1,2,0,2,0,1,7,8,3
4,1,0.576212286,10,11,1,1,2,0,2,0,1,7,8,3
1,2,3.483813306,45,7,1,1,1,1,1,1,0,5,2,2
2,1,3.483813306,40,7,1,1,1,1,1,1,0,5,2,2
1,2,0.765252326,10,10,2,1,2,0,2,1,1,6,6,4
2,1,0.765252326,10,10,2,1,2,0,2,1,1,6,6,4
1,4,5.473733687,10,11,2,1,2,0,2,0,2,6,11,3
4,4,6.607828599,15,11,2,1,2,0,2,0,2,6,11,3
4,1,0.925393262,10,11,2,1,2,0,2,0,2,6,11,3
1,4,2.782688882,10,11,2,1,2,0,2,0,2,6,11,3
4,1,2.782688882,10,11,2,1,2,0,2,0,2,6,11,3
1,4,5.473733687,10,11,1,1,2,0,2,0,2,6,11,4
4,4,6.607828599,15,11,1,1,2,0,2,0,2,6,11,4
4,1,0.925393262,10,11,1,1,2,0,2,0,2,6,11,4
1,4,2.782688882,10,11,1,1,2,0,2,0,2,6,11,3
4,1,2.782688882,25,11,1,1,2,0,2,0,2,6,11,4
1,2,3.982960246,45,8,1,1,2,0,2,2,1,7,8,2
2,9,3.186201618,30,8,1,1,2,0,2,2,1,7,8,2
9,1,1.087562427,10,8,1,1,2,0,2,2,1,7,8,4
1,8,3.309637846,25,7,2,1,2,0,2,2,1,7,8,3
1,4,0.726129842,15,11,2,1,2,0,2,0,1,7,6,1
4,9,0.327978426,10,11,2,1,2,0,2,0,1,7,6,1
9,1,0.536228712,15,11,2,1,2,0,2,0,1,7,6,1
1,4,0.726129842,15,10,2,1,2,0,2,0,1,7,6,1
4,9,0.327978426,10,10,2,1,2,0,2,0,1,7,6,1
9,1,0.536228712,15,10,2,1,2,0,2,0,1,7,6,1
4,2,1.801546326,15,9,1,1,4,2,2,2,3,7,15,3
2,4,1.849842587,15,9,1,1,4,2,2,2,3,7,15,3
4,8,2.336110854,15,9,1,1,4,2,2,2,3,7,15,3
8,9,2.152018032,20,9,1,1,4,2,2,2,3,7,15,3
1,2,6.117502273,25,9,2,1,4,2,2,2,3,7,15,3
2,1,6.117502273,25,9,2,1,4,2,2,2,3,7,15,3
1,8,6.117502273,25,4,2,2,4,2,2,2,3,7,15,4
8,1,6.117502273,25,4,2,2,4,2,2,2,3,7,15,4
1,8,2.192351276,10,2,1,2,4,2,2,2,3,7,15,4
8,9,2.152018032,20,2,1,2,4,2,2,2,3,7,15,4
1,9,9.29537354,40,12,2,1,2,0,2,0,2,6,10,3
9,1,9.29537354,25,12,2,1,2,0,2,0,2,6,10,3
1,4,2.252114999,15,12,2,1,2,0,2,0,2,6,10,4
4,1,2.252114999,10,12,2,1,2,0,2,0,2,6,10,4
1,9,5.517660291,25,12,2,1,2,0,2,0,2,6,10,3
9,1,5.517660291,30,12,2,1,2,0,2,0,2,6,10,3
1,4,4.37849973,30,13,1,1,2,0,2,0,2,6,10,3
4,1,4.37849973,25,13,1,1,2,0,2,0,2,6,10,3
1,4,2.252114999,15,13,1,1,2,0,2,0,2,6,10,3
4,1,2.252114999,10,13,1,1,2,0,2,0,2,6,10,3
1,9,2.259904313,10,9,1,1,4,2,3,2,3,8,12,3
9,1,2.259904313,10,9,1,1,4,2,3,2,3,8,12,3
4,1,3.676961574,15,9,2,1,4,2,3,2,3,8,12,3
1,8,2.259904313,15,5,2,1,4,2,3,2,3,8,12,4
8,1,2.259904313,10,5,2,1,4,2,3,2,3,8,12,4
1,8,2.259904313,10,4,1,2,4,2,3,2,3,8,12,4
8,1,2.259904313,10,4,1,2,4,2,3,2,3,8,12,4
1,9,2.778,10,8,1,1,4,2,2,2,2,8,14,3
9,1,2.778,10,8,1,1,4,2,2,2,2,8,14,3
1,8,1.07,30,4,2,2,4,2,2,2,2,8,14,1
8,1,1.07,30,4,2,2,4,2,2,2,2,8,14,1
1,9,2.778,10,4,2,2,4,2,2,2,2,8,14,4
9,1,2.778,10,4,2,2,4,2,2,2,2,8,14,4
1,8,0.441,15,3,1,2,4,2,2,2,2,8,14,1
8,1,0.441,15,3,1,2,4,2,2,2,2,8,14,1
1,9,2.778,10,3,1,2,4,2,2,2,2,8,14,4
9,1,2.778,10,3,1,2,4,2,2,2,2,8,14,4
1,9,1.935094831,15,11,1,1,1,0,1,0,1,2,3,3
9,9,1.286512842,15,11,1,1,1,0,1,0,1,2,3,3
1,9,4.362373111,30,11,1,1,1,0,1,1,1,5,4,3
9,1,4.362373111,15,11,1,1,1,0,1,1,1,5,4,3
1,4,0.751914899,10,11,1,1,1,0,1,1,1,5,4,4
4,1,0.751914899,15,11,1,1,1,0,1,1,1,5,4,4
1,2,11.02049813,45,12,2,1,2,0,2,1,2,7,5,3
2,4,10.04524061,70,12,2,1,2,0,2,1,2,7,5,3
4,1,5.975777095,30,12,2,1,2,0,2,1,2,7,5,3
1,9,4.028482136,20,11,1,1,2,0,2,1,2,7,5,3
9,1,4.028482136,20,11,1,1,2,0,2,1,2,7,5,3
1,9,10.15261657,30,11,2,1,2,0,2,0,2,8,6,3
9,9,1.214778596,10,11,2,1,2,0,2,0,2,8,6,3
1,9,1.313121255,10,11,1,1,2,0,2,0,2,8,6,3
9,1,1.313121255,10,11,1,1,2,0,2,0,2,8,6,3
1,2,7.693475308,25,8,2,1,3,1,3,3,3,5,12,3
2,4,1.036650213,10,8,2,1,3,1,3,3,3,5,12,3
1,9,3.325402847,15,8,2,1,3,1,3,3,3,5,12,3
9,1,3.325402847,15,8,2,1,3,1,3,3,3,5,12,3
1,4,3.255330847,10,9,2,1,3,1,3,3,3,5,12,3
4,1,3.255330847,10,9,2,1,3,1,3,3,3,5,12,3
2,2,2.492623759,10,8,2,1,3,1,3,3,3,5,12,3
1,8,2.75070418,15,5,2,1,4,2,3,2,2,7,6,3
8,1,2.75070418,10,5,2,1,4,2,3,2,2,7,6,3
1,9,4.187415306,15,9,2,1,2,0,2,2,2,7,8,3
9,2,7.895193114,30,9,2,1,2,0,2,2,2,7,8,3
2,9,7.895193114,20,9,2,1,2,0,2,2,2,7,8,3
9,1,4.187415306,15,9,2,1,2,0,2,2,2,7,8,3
1,2,5.759545822,15,9,1,1,2,0,2,2,2,7,8,3
2,1,5.759545822,15,9,1,1,2,0,2,2,2,7,8,3
1,9,1.130831615,10,9,1,1,2,0,2,2,2,7,8,3
9,1,1.130831615,10,9,1,1,2,0,2,2,2,7,8,3
1,2,8.081295756,50,8,1,1,1,0,1,1,1,3,2,2
2,1,8.081295756,50,8,1,1,1,0,1,1,1,3,2,2
1,9,6.237,15,7,1,1,2,1,2,2,3,7,13,3
9,4,1.983,10,7,1,1,2,1,2,2,3,7,13,3
4,1,4.312,15,7,1,1,2,1,2,2,3,7,13,3
1,9,0.42,10,7,1,1,2,1,2,2,3,7,13,1
9,1,0.42,10,7,1,1,2,1,2,2,3,7,13,1
1,2,11.84760686,30,8,1,1,1,0,1,1,1,6,2,3
2,1,11.84760686,35,8,1,1,1,0,1,1,1,6,2,3
1,2,0.650951446,10,7,1,1,5,2,4,3,3,4,4,3
2,1,0.650951446,10,7,1,1,5,2,4,3,3,4,4,3
1,2,6.805022877,20,10,1,1,5,2,4,3,3,4,4,3
2,1,6.805022877,30,10,1,1,5,2,4,3,3,4,4,3
1,2,8.92329754,35,7,1,1,1,1,1,1,1,7,2,2
2,1,8.92329754,30,7,1,1,1,1,1,1,1,7,2,4
1,9,3.802274722,10,11,1,1,1,0,1,0,3,7,6,3
9,4,0.31464382,10,11,1,1,1,0,1,0,3,7,6,3
4,1,3.828329796,10,11,1,1,1,0,1,0,3,7,6,3
1,9,3.267267567,15,7,2,1,1,0,1,1,1,4,5,3
9,1,3.267267567,15,7,2,1,1,0,1,1,1,4,5,3
1,2,8.006,30,9,2,1,4,2,2,2,3,8,20,1
2,1,8.006,25,9,2,1,4,2,2,2,3,8,20,1
9,1,0.514,25,9,1,1,4,2,2,2,3,8,20,3
9,4,2.519,10,3,1,2,4,2,2,2,3,8,20,4
4,9,3.058,10,3,1,2,4,2,2,2,3,8,20,4
9,1,7.055,15,3,1,2,4,2,2,2,3,8,20,4
4,4,2.911,15,11,1,1,2,0,2,1,2,8,6,4
4,4,2.911,15,8,2,1,2,0,2,1,2,8,6,3
4,4,0.467845075,10,10,2,1,1,0,1,1,1,8,7,3
1,9,0.960363538,10,10,2,1,1,0,1,1,1,8,7,1
2,4,4.898750551,30,7,2,1,1,0,1,1,0,3,4,2
4,1,0.351368478,10,7,2,1,1,0,1,1,0,3,4,1
1,2,3.531853709,30,8,1,1,1,0,1,1,0,8,4,2
4,1,3.569709391,30,8,1,1,1,0,1,1,0,8,4,2
1,9,1.488463688,30,11,2,1,1,0,1,0,1,7,2,1
9,1,1.488463688,40,11,2,1,1,0,1,0,1,7,2,1
1,4,3.79239112,25,8,2,1,2,0,2,2,1,7,8,1
2,1,3.774201581,25,8,2,1,2,0,2,2,1,7,8,1
1,4,6.905107669,15,7,1,1,2,1,2,2,2,7,7,3
4,1,6.905107669,15,7,1,1,2,1,2,2,2,7,7,3
1,9,1.612368659,10,7,1,1,2,1,2,2,2,7,7,3
9,1,1.612368659,10,7,1,1,2,1,2,2,2,7,7,3
1,9,7.883256074,25,10,2,1,1,0,1,0,1,1,3,3
9,4,4.88475271,80,10,2,1,1,0,1,0,1,1,3,3
4,1,3.549790296,35,10,2,1,1,0,1,0,1,1,3,3
1,4,9.192356598,15,10,2,1,1,0,1,0,6,1,2,3
4,1,9.192356598,20,10,2,1,1,0,1,0,6,1,2,3
1,4,5.495941327,30,9,1,1,3,0,3,2,3,5,16,3
4,9,9.343991949,25,9,1,1,3,0,3,2,3,5,16,3
9,4,9.448799491,20,9,1,1,3,0,3,2,3,5,16,3
4,4,9.472121212,30,9,1,1,3,0,3,2,3,5,16,3
4,4,11.85131027,20,9,1,1,3,0,3,2,3,5,16,3
1,9,9.517864512,20,9,2,1,3,0,3,2,3,5,16,3
9,1,9.517864512,20,9,2,1,3,0,3,2,3,5,16,3
1,4,5.495941327,30,7,1,1,3,0,3,2,3,5,16,4
4,9,9.343991949,25,7,1,1,3,0,3,2,3,5,16,4
9,4,9.448799491,20,7,1,1,3,0,3,2,3,5,16,4
4,9,9.472121212,30,7,1,1,3,0,3,2,3,5,16,4
9,4,11.85131027,20,7,1,1,3,0,3,2,3,5,16,4
1,9,5.971396403,20,8,1,1,3,1,2,2,3,6,18,3
4,9,7.881509197,30,8,1,1,3,1,2,2,3,6,18,3
9,1,3.536192567,20,8,1,1,3,1,2,2,3,6,18,3
1,9,5.971396403,20,1,1,2,3,1,2,2,3,6,18,4
4,2,10.25725709,50,9,1,1,3,2,1,1,1,7,16,3
1,8,4.692462041,15,4,1,2,3,2,1,1,1,7,16,4
1,9,7.880722895,15,4,1,2,3,2,1,1,1,7,16,4
9,1,7.880722895,20,4,1,2,3,2,1,1,1,7,16,4
1,8,4.692462041,15,4,2,2,3,2,1,1,1,7,16,4
1,9,4.692462041,15,4,2,2,3,2,1,1,1,7,16,4
9,1,4.692462041,15,4,2,2,3,2,1,1,1,7,16,4
1,2,8.301734204,20,9,1,1,2,0,2,2,3,6,6,3
2,1,8.301734204,25,9,1,1,2,0,2,2,3,6,6,3
1,4,7.863460229,20,9,1,1,2,0,2,2,3,6,6,4
4,1,7.863460229,30,9,1,1,2,0,2,2,3,6,6,4
1,4,7.863460229,20,10,2,1,2,0,2,2,3,6,6,3
4,1,7.863460229,30,10,2,1,2,0,2,2,3,6,6,3
1,2,11.17095238,25,8,1,1,1,0,1,1,1,5,6,3
2,4,1.831960147,10,8,1,1,1,0,1,1,1,5,6,3
4,2,1.831960147,10,8,1,1,1,0,1,1,1,5,6,3
1,2,2.696204768,10,8,1,1,1,0,1,1,1,7,4,3
2,1,2.696204768,15,8,1,1,1,0,1,1,1,7,4,3
1,2,4.667897595,20,10,1,1,2,0,2,1,1,6,6,4
2,9,4.560277799,30,10,1,1,2,0,2,1,1,6,6,4
1,2,4.667897595,20,11,2,1,2,0,2,1,1,6,6,3
2,9,4.560277799,30,11,2,1,2,0,2,1,1,6,6,3
1,2,6.585891077,20,8,1,1,2,0,2,2,2,8,4,3
2,1,6.585891077,20,8,1,1,2,0,2,2,2,8,4,3
1,9,1.508546342,20,12,2,1,1,0,1,0,1,3,7,2
4,1,1.288783052,15,12,2,1,1,0,1,0,1,3,7,2
1,9,0.803224957,30,12,2,1,1,0,1,0,1,3,7,1
9,1,0.803224957,25,12,2,1,1,0,1,0,1,3,7,1
1,4,0.493590044,25,12,2,1,1,0,1,0,1,3,7,1
4,1,0.493590044,20,12,2,1,1,0,1,0,1,3,7,1
1,2,11.11486011,45,7,1,1,2,0,2,2,2,6,4,3
2,1,11.11486011,45,7,1,1,2,0,2,2,2,6,4,3
